session_id,campaign_id,customer_id,date,landing_page
3306,4,82,2023-06-16,Search
3307,12,872,2023-03-20,Search
3308,18,562,2023-03-19,Category
3309,11,540,2023-06-22,Product
3310,19,533,2023-06-22,Category
3311,8,232,2023-05-25,Home
3312,9,337,2023-04-16,Promo
3313,13,53,2023-03-16,Promo
3314,9,110,2023-03-26,Product
3315,8,902,2023-05-08,Product
3316,4,715,2023-04-05,Promo
3317,14,761,2023-05-12,Search
3318,11,307,2023-04-19,Home
3319,20,493,2023-02-06,Home
3320,14,416,2023-03-02,Search
3321,16,32,2023-02-14,Category
3322,10,242,2023-03-04,Search
3323,19,220,2023-04-13,Search
3324,8,294,2023-04-28,Product
3325,6,345,2023-05-26,Product
3326,19,386,2023-05-11,Home
3327,3,816,2023-01-03,Home
3328,14,505,2023-02-18,Home
3329,5,53,2023-06-21,Home
3330,2,137,2023-04-06,Category
3331,12,683,2023-03-22,Promo
3332,6,915,2023-01-02,Category
3333,2,597,2023-03-04,Home
3334,1,842,2023-01-20,Product
3335,16,111,2023-02-13,Category
3336,20,857,2023-05-10,Promo
3337,20,292,2023-01-27,Product
3338,20,873,2023-01-15,Category
3339,17,99,2023-02-21,Search
3340,10,33,2023-05-08,Search
3341,6,712,2023-03-22,Search
3342,17,314,2023-04-12,Category
3343,13,429,2023-06-23,Product
3344,11,216,2023-03-22,Product
3345,5,38,2023-04-05,Home
3346,4,152,2023-01-19,Home
3347,5,741,2023-04-05,Home
3348,11,705,2023-03-25,Category
3349,16,446,2023-05-08,Search
3350,18,747,2023-01-21,Promo
3351,7,918,2023-03-23,Search
3352,12,161,2023-06-02,Search
3353,3,51,2023-02-12,Home
3354,6,833,2023-03-13,Search
3355,13,803,2023-04-22,Category
3356,11,764,2023-04-05,Search
3357,19,889,2023-06-11,Product
3358,6,978,2023-01-28,Category
3359,16,897,2023-04-03,Category
3360,5,246,2023-02-02,Promo
3361,9,930,2023-05-16,Product
3362,14,40,2023-06-06,Home
3363,11,820,2023-06-12,Promo
3364,1,108,2023-03-11,Search
3365,7,152,2023-05-07,Category
3366,17,281,2023-06-22,Promo
3367,19,628,2023-04-17,Promo
3368,2,466,2023-02-14,Promo
3369,18,774,2023-05-10,Search
3370,11,19,2023-01-10,Search
3371,3,486,2023-05-21,Search
3372,19,237,2023-04-20,Category
3373,15,272,2023-05-08,Category
3374,2,837,2023-06-28,Product
3375,9,405,2023-06-19,Category
3376,8,42,2023-01-17,Product
3377,13,3,2023-04-08,Search
3378,9,549,2023-01-03,Promo
3379,17,890,2023-04-01,Category
3380,2,509,2023-05-22,Promo
3381,18,295,2023-02-18,Home
3382,18,744,2023-02-13,Category
3383,7,15,2023-02-18,Search
3384,8,970,2023-01-11,Search
3385,5,954,2023-01-04,Category
3386,10,688,2023-02-22,Category
3387,14,209,2023-04-06,Product
3388,10,317,2023-03-04,Promo
3389,3,79,2023-06-18,Product
3390,1,977,2023-01-28,Product
3391,9,989,2023-01-25,Product
3392,15,346,2023-01-25,Home
3393,18,477,2023-05-25,Promo
3394,20,285,2023-01-16,Home
3395,3,362,2023-03-26,Product
3396,7,559,2023-04-26,Category
3397,20,824,2023-06-01,Home
3398,5,351,2023-01-06,Product
3399,18,199,2023-05-27,Search
3400,1,349,2023-06-12,Search
3401,17,795,2023-04-04,Search
3402,7,636,2023-02-06,Search
3403,3,1000,2023-05-24,Product
3404,16,571,2023-06-25,Search
3405,12,204,2023-04-11,Home
3406,7,4,2023-01-15,Promo
3407,12,665,2023-03-01,Category
3408,1,993,2023-04-24,Category
3409,5,864,2023-04-03,Home
3410,18,785,2023-05-17,Home
3411,16,507,2023-05-05,Promo
3412,11,123,2023-05-24,Promo
3413,11,252,2023-01-26,Category
3414,14,301,2023-05-27,Home
3415,10,681,2023-01-02,Product
3416,13,157,2023-06-09,Category
3417,14,77,2023-03-28,Promo
3418,16,316,2023-03-03,Category
3419,1,292,2023-04-01,Category
3420,3,891,2023-02-23,Product
3421,20,873,2023-05-20,Home
3422,4,999,2023-03-04,Category
3423,4,188,2023-03-11,Promo
3424,3,238,2023-02-19,Home
3425,18,773,2023-03-10,Promo
3426,18,958,2023-01-26,Promo
3427,10,929,2023-06-18,Promo
3428,4,917,2023-06-10,Search
3429,14,96,2023-01-10,Category
3430,2,141,2023-03-24,Home
3431,1,110,2023-01-19,Search
3432,12,416,2023-01-16,Promo
3433,6,606,2023-01-09,Promo
3434,11,173,2023-02-03,Product
3435,4,646,2023-06-19,Home
3436,5,174,2023-04-07,Promo
3437,1,698,2023-02-14,Promo
3438,7,505,2023-03-19,Promo
3439,14,217,2023-02-02,Promo
3440,7,845,2023-06-13,Promo
3441,5,415,2023-03-12,Promo
3442,10,276,2023-04-19,Product
3443,4,724,2023-05-28,Search
3444,20,510,2023-03-21,Home
3445,19,196,2023-01-13,Category
3446,19,189,2023-06-05,Promo
3447,8,136,2023-01-22,Home
3448,2,749,2023-02-08,Home
3449,5,989,2023-06-13,Product
3450,19,3,2023-03-04,Product
3451,1,424,2023-06-04,Home
3452,15,148,2023-03-07,Product
3453,4,890,2023-06-21,Category
3454,13,676,2023-03-14,Promo
3455,15,680,2023-06-09,Product
3456,7,399,2023-06-05,Category
3457,8,502,2023-02-28,Search
3458,2,259,2023-03-14,Home
3459,6,63,2023-04-15,Home
3460,17,297,2023-06-15,Product
3461,10,145,2023-04-04,Category
3462,14,788,2023-03-06,Home
3463,17,67,2023-04-26,Promo
3464,10,660,2023-04-12,Product
3465,9,860,2023-04-07,Search
3466,6,492,2023-04-09,Product
3467,1,800,2023-04-05,Product
3468,13,225,2023-06-16,Promo
3469,5,113,2023-05-21,Category
3470,17,261,2023-06-12,Home
3471,17,819,2023-03-28,Category
3472,1,65,2023-06-13,Promo
3473,10,259,2023-01-08,Product
3474,20,589,2023-06-18,Promo
3475,16,542,2023-02-21,Home
3476,11,787,2023-02-01,Promo
3477,11,2,2023-04-19,Search
3478,4,751,2023-02-06,Category
3479,14,258,2023-06-25,Category
3480,13,686,2023-05-07,Promo
3481,12,99,2023-05-19,Search
3482,7,912,2023-04-20,Product
3483,11,366,2023-03-02,Search
3484,11,505,2023-02-18,Product
3485,1,707,2023-04-18,Home
3486,5,237,2023-01-19,Search
3487,15,423,2023-01-07,Promo
3488,4,698,2023-06-03,Promo
3489,5,227,2023-04-23,Product
3490,4,38,2023-02-12,Category
3491,14,124,2023-01-19,Category
3492,15,915,2023-06-19,Product
3493,8,627,2023-01-11,Home
3494,9,811,2023-01-26,Promo
3495,8,46,2023-05-24,Search
3496,18,172,2023-06-09,Home
3497,7,815,2023-04-27,Search
3498,3,516,2023-03-04,Promo
3499,9,1,2023-02-19,Search
3500,12,772,2023-06-12,Search
3501,6,28,2023-05-23,Home
3502,1,684,2023-06-19,Category
3503,6,240,2023-02-06,Home
3504,7,848,2023-06-06,Product
3505,10,472,2023-02-05,Home
3506,8,634,2023-06-15,Product
3507,7,376,2023-01-04,Category
3508,5,705,2023-06-14,Home
3509,13,8,2023-02-16,Product
3510,18,180,2023-03-02,Search
3511,6,217,2023-01-03,Home
3512,4,446,2023-02-14,Product
3513,6,273,2023-06-27,Promo
3514,17,973,2023-06-18,Promo
3515,15,162,2023-05-11,Promo
3516,19,221,2023-05-22,Search
3517,20,857,2023-04-06,Search
3518,9,621,2023-03-11,Product
3519,1,201,2023-06-26,Search
3520,18,477,2023-03-13,Home
3521,5,923,2023-05-04,Home
3522,18,973,2023-02-24,Home
3523,13,932,2023-05-16,Promo
3524,5,55,2023-06-24,Promo
3525,8,819,2023-02-18,Product
3526,17,879,2023-02-02,Promo
3527,8,552,2023-05-03,Promo
3528,17,551,2023-01-11,Home
3529,11,563,2023-03-09,Product
3530,14,503,2023-02-02,Product
3531,8,716,2023-02-26,Home
3532,20,453,2023-05-05,Home
3533,18,83,2023-04-24,Category
3534,9,868,2023-04-06,Category
3535,1,799,2023-01-02,Home
3536,1,884,2023-06-23,Home
3537,6,776,2023-01-11,Promo
3538,7,493,2023-01-03,Home
3539,18,664,2023-04-26,Category
3540,20,27,2023-01-26,Product
3541,13,689,2023-03-11,Home
3542,10,771,2023-05-21,Category
3543,3,559,2023-03-06,Product
3544,19,553,2023-05-22,Search
3545,17,933,2023-03-16,Home
3546,10,514,2023-02-06,Promo
3547,13,481,2023-01-11,Home
3548,15,27,2023-05-14,Home
3549,1,678,2023-05-02,Category
3550,12,652,2023-02-13,Category
3551,17,282,2023-01-12,Promo
3552,13,577,2023-02-13,Home
3553,5,817,2023-02-14,Category
3554,11,379,2023-05-08,Home
3555,6,804,2023-03-10,Promo
3556,2,566,2023-04-24,Home
3557,2,417,2023-06-16,Product
3558,20,877,2023-02-14,Promo
3559,20,364,2023-05-15,Home
3560,17,190,2023-05-25,Product
3561,9,822,2023-01-02,Home
3562,13,259,2023-01-28,Promo
3563,17,757,2023-01-18,Home
3564,9,986,2023-03-21,Product
3565,16,902,2023-05-16,Product
3566,13,736,2023-05-07,Product
3567,3,410,2023-05-21,Category
3568,3,145,2023-02-05,Search
3569,10,744,2023-05-22,Product
3570,10,418,2023-05-19,Category
3571,8,901,2023-02-01,Search
3572,12,740,2023-06-05,Promo
3573,4,318,2023-04-07,Category
3574,2,842,2023-01-15,Search
3575,13,161,2023-03-21,Category
3576,10,888,2023-03-25,Home
3577,8,739,2023-02-13,Category
3578,6,301,2023-03-18,Product
3579,3,482,2023-06-01,Search
3580,9,884,2023-03-14,Category
3581,17,518,2023-05-19,Home
3582,4,378,2023-02-24,Product
3583,17,532,2023-05-23,Product
3584,5,477,2023-03-11,Promo
3585,11,39,2023-06-02,Category
3586,2,874,2023-06-21,Category
3587,7,214,2023-02-07,Category
3588,17,264,2023-02-27,Promo
3589,4,405,2023-03-23,Product
3590,4,93,2023-02-26,Home
3591,15,539,2023-06-20,Search
3592,4,558,2023-06-26,Home
3593,8,608,2023-05-07,Home
3594,7,505,2023-06-22,Product
3595,11,232,2023-02-13,Home
3596,2,741,2023-04-28,Home
3597,20,780,2023-01-25,Promo
3598,11,399,2023-04-25,Home
3599,14,798,2023-04-17,Promo
3600,17,914,2023-06-28,Home
3601,7,841,2023-01-06,Home
3602,4,343,2023-01-19,Search
3603,5,858,2023-01-18,Promo
3604,8,705,2023-05-01,Search
3605,16,271,2023-03-16,Category
3606,14,939,2023-05-04,Home
3607,7,402,2023-05-22,Category
3608,12,138,2023-05-26,Home
3609,20,73,2023-01-10,Home
3610,19,294,2023-05-21,Home
3611,8,237,2023-05-10,Search
3612,11,859,2023-05-16,Home
3613,14,200,2023-05-05,Product
3614,7,622,2023-06-06,Promo
3615,3,246,2023-05-05,Search
3616,11,429,2023-03-11,Home
3617,2,713,2023-01-09,Category
3618,18,418,2023-02-17,Home
3619,1,797,2023-03-21,Category
3620,13,439,2023-02-16,Search
3621,17,711,2023-06-02,Home
3622,5,437,2023-01-24,Home
3623,2,533,2023-01-07,Product
3624,13,906,2023-03-13,Promo
3625,1,396,2023-01-27,Product
3626,3,329,2023-06-15,Product
3627,7,261,2023-01-06,Category
3628,14,522,2023-03-02,Promo
3629,19,112,2023-02-14,Search
3630,16,435,2023-06-28,Promo
3631,20,216,2023-06-05,Promo
3632,2,119,2023-03-10,Product
3633,1,813,2023-03-18,Promo
3634,7,351,2023-04-25,Category
3635,18,755,2023-02-16,Promo
3636,2,218,2023-02-14,Product
3637,20,742,2023-06-12,Home
3638,12,463,2023-01-04,Home
3639,2,520,2023-05-27,Category
3640,3,823,2023-05-19,Category
3641,6,958,2023-03-19,Home
3642,9,597,2023-06-15,Product
3643,20,724,2023-04-25,Promo
3644,14,786,2023-05-21,Promo
3645,13,891,2023-05-26,Category
3646,20,778,2023-05-21,Promo
3647,15,92,2023-06-24,Promo
3648,18,803,2023-03-05,Category
3649,19,255,2023-05-13,Product
3650,4,302,2023-03-19,Home
3651,19,634,2023-05-10,Product
3652,4,190,2023-02-07,Product
3653,5,795,2023-03-25,Search
3654,18,984,2023-04-19,Home
3655,1,572,2023-04-20,Search
3656,4,469,2023-02-13,Search
3657,15,179,2023-01-21,Product
3658,8,533,2023-03-18,Promo
3659,20,930,2023-02-11,Category
3660,17,142,2023-06-08,Promo
3661,10,848,2023-01-27,Home
3662,4,146,2023-03-14,Promo
3663,11,31,2023-05-14,Promo
3664,19,782,2023-02-13,Category
3665,5,445,2023-05-22,Category
3666,18,392,2023-01-26,Promo
3667,14,646,2023-04-12,Home
3668,18,494,2023-02-01,Search
3669,5,785,2023-01-22,Product
3670,19,345,2023-05-11,Home
3671,7,796,2023-03-27,Category
3672,5,247,2023-04-18,Promo
3673,17,279,2023-03-28,Home
3674,6,490,2023-01-27,Product
3675,17,445,2023-01-01,Promo
3676,3,57,2023-04-13,Home
3677,7,77,2023-04-17,Home
3678,20,343,2023-06-07,Home
3679,13,541,2023-01-03,Home
3680,9,83,2023-05-21,Category
3681,3,879,2023-06-20,Category
3682,14,793,2023-01-15,Product
3683,7,893,2023-06-17,Promo
3684,14,643,2023-04-21,Product
3685,12,226,2023-01-24,Category
3686,16,452,2023-03-01,Search
3687,13,167,2023-05-10,Home
3688,5,744,2023-06-15,Search
3689,5,611,2023-04-22,Product
3690,18,818,2023-03-01,Home
3691,16,743,2023-06-28,Search
3692,6,579,2023-04-02,Promo
3693,9,24,2023-01-25,Search
3694,18,270,2023-05-22,Home
3695,7,465,2023-02-07,Product
3696,11,367,2023-01-05,Product
3697,13,112,2023-02-12,Search
3698,15,11,2023-05-03,Product
3699,4,81,2023-02-22,Promo
3700,13,116,2023-02-01,Product
3701,17,686,2023-04-08,Category
3702,16,560,2023-02-15,Promo
3703,4,195,2023-03-13,Product
3704,18,304,2023-04-03,Category
3705,2,744,2023-03-19,Product
3706,2,145,2023-05-11,Search
3707,2,997,2023-03-17,Home
3708,10,55,2023-04-09,Product
3709,9,852,2023-04-07,Home
3710,18,111,2023-04-16,Product
3711,16,684,2023-04-24,Promo
3712,3,15,2023-02-06,Product
3713,16,916,2023-06-03,Promo
3714,6,105,2023-05-27,Product
3715,14,176,2023-03-17,Promo
3716,16,804,2023-05-11,Promo
3717,14,888,2023-04-08,Product
3718,4,869,2023-05-08,Promo
3719,11,419,2023-02-18,Home
3720,19,769,2023-03-08,Search
3721,16,805,2023-06-01,Promo
3722,14,413,2023-05-24,Home
3723,2,413,2023-04-16,Search
3724,17,799,2023-02-13,Product
3725,1,386,2023-01-12,Promo
3726,6,185,2023-02-03,Product
3727,11,691,2023-06-12,Product
3728,12,16,2023-01-13,Category
3729,4,704,2023-05-15,Category
3730,5,751,2023-04-19,Home
3731,6,75,2023-05-21,Promo
3732,19,408,2023-02-11,Search
3733,18,605,2023-05-02,Promo
3734,8,441,2023-06-09,Promo
3735,10,803,2023-05-18,Promo
3736,5,914,2023-01-06,Home
3737,2,975,2023-03-26,Promo
3738,8,679,2023-06-24,Promo
3739,20,734,2023-04-24,Category
3740,5,306,2023-05-10,Promo
3741,20,525,2023-03-28,Promo
3742,3,291,2023-06-03,Category
3743,18,520,2023-04-21,Search
3744,15,94,2023-01-23,Category
3745,18,412,2023-02-08,Search
3746,7,553,2023-04-16,Product
3747,15,282,2023-01-20,Search
3748,3,737,2023-01-20,Search
3749,18,505,2023-04-20,Search
3750,20,589,2023-05-05,Search
3751,5,858,2023-05-16,Product
3752,19,201,2023-03-17,Search
3753,18,326,2023-06-02,Promo
3754,6,699,2023-01-13,Product
3755,9,905,2023-03-02,Home
3756,12,774,2023-06-28,Search
3757,20,340,2023-04-24,Search
3758,1,690,2023-05-02,Home
3759,18,181,2023-02-09,Category
3760,9,187,2023-03-09,Promo
3761,19,404,2023-04-15,Product
3762,20,302,2023-02-12,Product
3763,5,700,2023-06-08,Promo
3764,9,809,2023-06-19,Search
3765,7,560,2023-02-28,Promo
3766,13,169,2023-01-11,Category
3767,11,192,2023-01-22,Promo
3768,16,183,2023-03-24,Category
3769,19,176,2023-04-06,Search
3770,8,352,2023-05-08,Promo
3771,12,105,2023-05-26,Product
3772,18,728,2023-05-04,Search
3773,1,975,2023-03-12,Search
3774,13,973,2023-05-09,Promo
3775,20,329,2023-03-01,Search
3776,9,230,2023-06-10,Home
3777,20,123,2023-02-10,Promo
3778,4,936,2023-05-03,Search
3779,6,49,2023-05-16,Product
3780,11,596,2023-05-27,Product
3781,2,89,2023-03-26,Category
3782,10,91,2023-02-13,Category
3783,4,335,2023-03-15,Category
3784,7,747,2023-02-04,Product
3785,7,838,2023-03-20,Search
3786,17,100,2023-04-24,Product
3787,11,47,2023-04-15,Home
3788,5,714,2023-05-09,Home
3789,3,37,2023-03-25,Category
3790,13,631,2023-02-15,Promo
3791,19,537,2023-01-23,Search
3792,20,751,2023-05-02,Product
3793,9,370,2023-04-01,Product
3794,17,540,2023-02-28,Promo
3795,6,912,2023-03-13,Product
3796,14,427,2023-03-18,Home
3797,19,519,2023-03-28,Search
3798,15,287,2023-04-18,Category
3799,16,724,2023-02-05,Category
3800,9,555,2023-05-11,Category
3801,14,988,2023-06-19,Category
3802,20,295,2023-03-26,Product
3803,10,981,2023-05-05,Promo
3804,14,341,2023-01-03,Home
3805,1,904,2023-02-28,Home
3806,10,382,2023-01-05,Product
3807,8,75,2023-05-21,Product
3808,4,819,2023-02-21,Category
3809,7,6,2023-03-03,Category
3810,2,535,2023-03-16,Product
3811,14,569,2023-06-21,Product
3812,10,311,2023-06-04,Category
3813,20,393,2023-05-17,Search
3814,16,148,2023-05-20,Search
3815,14,460,2023-06-08,Search
3816,14,154,2023-06-10,Home
3817,17,757,2023-02-12,Product
3818,7,973,2023-03-10,Home
3819,6,725,2023-05-07,Promo
3820,5,195,2023-01-24,Home
3821,20,147,2023-02-07,Home
3822,20,95,2023-06-10,Home
3823,1,907,2023-04-24,Home
3824,14,269,2023-05-08,Search
3825,18,475,2023-02-07,Category
3826,6,786,2023-01-18,Search
3827,3,682,2023-04-17,Search
3828,6,922,2023-02-26,Category
3829,11,267,2023-04-15,Category
3830,9,496,2023-05-21,Product
3831,19,965,2023-04-05,Home
3832,20,93,2023-03-05,Promo
3833,15,392,2023-06-24,Promo
3834,4,402,2023-02-24,Home
3835,6,736,2023-05-28,Search
3836,16,180,2023-01-21,Home
3837,7,204,2023-04-22,Search
3838,7,949,2023-06-24,Promo
3839,6,980,2023-06-19,Home
3840,6,159,2023-03-06,Promo
3841,7,759,2023-05-20,Search
3842,14,819,2023-02-04,Category
3843,19,78,2023-06-28,Category
3844,18,148,2023-02-18,Product
3845,12,720,2023-02-11,Product
3846,18,209,2023-05-28,Category
3847,9,428,2023-05-10,Home
3848,15,755,2023-04-24,Search
3849,13,297,2023-02-06,Product
3850,11,268,2023-01-19,Category
3851,16,626,2023-05-26,Home
3852,20,845,2023-02-15,Promo
3853,6,585,2023-04-01,Product
3854,6,57,2023-04-03,Category
3855,20,480,2023-02-22,Promo
3856,4,220,2023-04-24,Search
3857,11,142,2023-06-27,Promo
3858,8,134,2023-05-17,Product
3859,4,138,2023-01-26,Category
3860,2,562,2023-04-24,Product
3861,2,272,2023-02-02,Promo
3862,15,532,2023-04-20,Promo
3863,19,449,2023-05-28,Category
3864,12,684,2023-06-07,Promo
3865,8,653,2023-03-06,Promo
3866,2,207,2023-04-02,Home
3867,8,945,2023-03-10,Search
3868,19,876,2023-06-03,Promo
3869,15,69,2023-03-04,Category
3870,19,921,2023-02-07,Home
3871,5,659,2023-01-25,Promo
3872,19,768,2023-02-25,Category
3873,3,311,2023-06-01,Product
3874,17,198,2023-04-09,Home
3875,7,934,2023-05-27,Home
3876,16,85,2023-05-14,Product
3877,16,96,2023-06-19,Promo
3878,13,50,2023-01-05,Product
3879,4,213,2023-06-05,Product
3880,15,420,2023-01-28,Search
3881,2,118,2023-06-05,Promo
3882,3,119,2023-06-22,Home
3883,4,133,2023-04-13,Product
3884,20,739,2023-01-04,Home
3885,11,678,2023-04-05,Promo
3886,7,948,2023-04-08,Promo
3887,7,38,2023-06-24,Category
3888,14,390,2023-05-07,Category
3889,1,677,2023-02-18,Product
3890,10,796,2023-04-21,Promo
3891,10,181,2023-01-05,Home
3892,1,809,2023-01-10,Promo
3893,17,144,2023-06-13,Category
3894,11,138,2023-01-19,Product
3895,13,132,2023-05-10,Home
3896,12,991,2023-05-07,Category
3897,3,830,2023-06-13,Home
3898,19,611,2023-02-23,Category
3899,19,509,2023-02-25,Home
3900,15,122,2023-01-08,Product
3901,14,958,2023-03-07,Category
3902,18,376,2023-05-11,Search
3903,5,218,2023-03-25,Home
3904,5,27,2023-03-03,Product
3905,14,127,2023-04-02,Category
3906,16,237,2023-05-06,Promo
3907,2,171,2023-04-09,Promo
3908,15,737,2023-05-02,Home
3909,19,23,2023-04-14,Search
3910,5,881,2023-02-05,Category
3911,4,351,2023-05-21,Category
3912,6,848,2023-03-28,Home
3913,10,34,2023-02-23,Product
3914,1,631,2023-01-04,Category
3915,19,937,2023-04-16,Search
3916,10,638,2023-03-14,Home
3917,19,694,2023-03-15,Category
3918,14,864,2023-03-10,Product
3919,16,862,2023-02-09,Home
3920,9,473,2023-02-27,Search
3921,2,569,2023-01-04,Home
3922,17,126,2023-01-26,Home
3923,14,568,2023-02-01,Product
3924,13,283,2023-01-15,Home
3925,14,529,2023-04-06,Home
3926,17,100,2023-05-01,Category
3927,5,607,2023-04-04,Home
3928,11,722,2023-06-04,Home
3929,7,521,2023-04-03,Home
3930,4,253,2023-04-15,Home
3931,8,341,2023-04-23,Home
3932,10,370,2023-01-27,Promo
3933,10,205,2023-03-16,Search
3934,7,26,2023-02-04,Home
3935,6,358,2023-05-14,Promo
3936,12,458,2023-05-22,Search
3937,20,260,2023-06-14,Search
3938,4,575,2023-01-07,Home
3939,7,622,2023-03-07,Search
3940,15,945,2023-02-27,Category
3941,14,843,2023-04-13,Product
3942,19,66,2023-01-12,Promo
3943,5,717,2023-02-27,Search
3944,2,273,2023-01-02,Search
3945,4,319,2023-04-14,Category
3946,1,774,2023-06-19,Home
3947,15,603,2023-01-02,Search
3948,4,936,2023-06-15,Category
3949,9,600,2023-01-01,Product
3950,18,70,2023-05-25,Promo
3951,9,588,2023-06-28,Home
3952,3,325,2023-03-08,Product
3953,20,624,2023-01-09,Promo
3954,19,305,2023-01-26,Promo
3955,20,542,2023-04-13,Search
3956,3,204,2023-06-08,Search
3957,4,834,2023-05-15,Search
3958,18,768,2023-04-20,Category
3959,13,979,2023-01-14,Home
3960,16,294,2023-02-07,Home
3961,19,273,2023-04-16,Product
3962,6,781,2023-02-27,Category
3963,7,755,2023-04-06,Promo
3964,20,297,2023-06-19,Promo
3965,20,457,2023-05-04,Home
3966,9,170,2023-01-23,Search
3967,1,220,2023-06-05,Search
3968,15,840,2023-01-17,Promo
3969,3,421,2023-02-04,Home
3970,1,646,2023-02-22,Category
3971,18,967,2023-01-28,Home
3972,20,586,2023-02-12,Promo
3973,19,460,2023-05-17,Product
3974,15,986,2023-01-03,Home
3975,18,516,2023-06-27,Promo
3976,17,32,2023-03-22,Home
3977,9,312,2023-05-13,Promo
3978,4,463,2023-02-06,Category
3979,8,585,2023-05-17,Search
3980,15,955,2023-05-12,Home
3981,2,832,2023-05-06,Home
3982,2,429,2023-03-18,Search
3983,3,849,2023-03-16,Product
3984,19,88,2023-02-13,Category
3985,3,783,2023-05-13,Home
3986,16,691,2023-02-17,Promo
3987,6,615,2023-03-26,Search
3988,5,475,2023-05-17,Search
3989,16,681,2023-05-22,Home
3990,19,364,2023-03-02,Product
3991,9,927,2023-06-04,Home
3992,4,364,2023-05-14,Search
3993,18,658,2023-01-16,Product
3994,10,691,2023-02-16,Promo
3995,11,741,2023-05-08,Search
3996,15,595,2023-03-04,Search
3997,2,907,2023-02-10,Promo
3998,10,856,2023-04-23,Promo
3999,18,255,2023-04-13,Category
4000,1,273,2023-05-14,Search
4001,5,67,2023-05-10,Search
4002,18,347,2023-01-05,Home
4003,6,956,2023-04-05,Category
4004,8,846,2023-05-25,Search
4005,18,129,2023-03-18,Home
4006,8,273,2023-05-19,Promo
4007,17,234,2023-04-18,Promo
4008,5,265,2023-01-14,Search
4009,17,456,2023-04-05,Promo
4010,14,23,2023-05-03,Promo
4011,10,76,2023-01-03,Product
4012,8,367,2023-01-19,Promo
4013,6,841,2023-06-27,Product
4014,4,239,2023-06-14,Product
4015,14,916,2023-04-24,Home
4016,8,45,2023-03-06,Category
4017,17,97,2023-03-18,Search
4018,1,932,2023-03-25,Product
4019,10,508,2023-03-09,Product
4020,20,100,2023-03-04,Search
4021,2,894,2023-03-21,Product
4022,9,29,2023-06-10,Promo
4023,3,482,2023-04-13,Search
4024,17,130,2023-06-03,Category
4025,19,772,2023-05-18,Promo
4026,18,555,2023-06-02,Home
4027,18,149,2023-04-15,Home
4028,15,278,2023-03-03,Search
4029,4,807,2023-05-28,Product
4030,6,942,2023-03-20,Search
4031,9,560,2023-06-13,Search
4032,18,633,2023-05-22,Product
4033,13,714,2023-06-19,Promo
4034,10,953,2023-05-15,Promo
4035,10,706,2023-04-19,Home
4036,19,268,2023-03-11,Category
4037,4,128,2023-06-02,Promo
4038,20,696,2023-02-24,Product
4039,16,370,2023-01-28,Product
4040,2,360,2023-06-13,Home
4041,3,433,2023-01-16,Home
4042,20,551,2023-02-27,Promo
4043,14,322,2023-04-07,Product
4044,5,103,2023-04-23,Promo
4045,11,382,2023-05-09,Promo
4046,16,8,2023-01-13,Home
4047,19,309,2023-01-20,Product
4048,19,257,2023-03-17,Product
4049,13,385,2023-01-10,Category
4050,18,629,2023-06-28,Search
4051,14,52,2023-04-16,Category
4052,6,15,2023-04-09,Category
4053,12,502,2023-03-14,Search
4054,1,585,2023-03-18,Search
4055,11,988,2023-03-25,Product
4056,17,825,2023-02-26,Promo
4057,5,249,2023-01-14,Category
4058,13,897,2023-03-26,Search
4059,6,789,2023-02-28,Search
4060,10,56,2023-03-23,Home
4061,11,619,2023-04-21,Promo
4062,2,10,2023-03-08,Search
4063,6,122,2023-02-28,Product
4064,6,987,2023-02-10,Search
4065,16,319,2023-04-16,Search
4066,11,628,2023-02-25,Home
4067,4,81,2023-04-01,Product
4068,4,95,2023-03-23,Category
4069,9,547,2023-05-27,Promo
4070,2,7,2023-06-13,Promo
4071,16,603,2023-01-04,Promo
4072,16,573,2023-04-16,Product
4073,3,178,2023-02-28,Promo
4074,15,954,2023-05-12,Home
4075,5,736,2023-03-15,Search
4076,6,654,2023-03-28,Search
4077,4,942,2023-01-05,Product
4078,17,258,2023-01-07,Product
4079,16,351,2023-06-25,Product
4080,19,748,2023-04-12,Search
4081,15,568,2023-05-02,Category
4082,12,272,2023-06-06,Promo
4083,5,127,2023-02-10,Promo
4084,8,516,2023-06-25,Category
4085,9,49,2023-03-12,Home
4086,9,313,2023-06-14,Category
4087,15,347,2023-03-21,Product
4088,3,115,2023-02-28,Product
4089,15,293,2023-02-05,Promo
4090,16,699,2023-05-25,Promo
4091,3,462,2023-06-27,Search
4092,7,249,2023-04-25,Category
4093,6,502,2023-06-21,Product
4094,18,552,2023-01-07,Search
4095,3,920,2023-06-06,Search
4096,1,671,2023-03-23,Promo
4097,3,622,2023-01-26,Search
4098,2,262,2023-02-27,Category
4099,7,34,2023-06-21,Search
4100,8,333,2023-05-26,Promo
4101,5,274,2023-05-27,Promo
4102,8,903,2023-02-11,Category
4103,4,528,2023-01-02,Home
4104,13,452,2023-06-28,Search
4105,17,927,2023-05-10,Home
4106,6,286,2023-04-12,Category
4107,12,268,2023-03-22,Category
4108,18,216,2023-04-02,Promo
4109,3,487,2023-03-23,Promo
4110,15,722,2023-05-07,Promo
4111,11,247,2023-01-01,Promo
4112,18,468,2023-01-05,Promo
4113,9,896,2023-05-22,Promo
4114,20,582,2023-06-13,Promo
4115,17,527,2023-04-19,Product
4116,2,314,2023-06-20,Category
